No,Facility_nm,Location_nm,Facility_Type,OffDay,DayOpenTIme,DayEndTime,EndOpenTime,EndEndTime,Cost,Capacity,Size,Internal_Info,Regi_Method,Image,Loc_Address,Loc_New_Address,POC_nm,POC_num,Lat,Lng,UpdateDate,Supplier_code,Supplier_nm,address1,address2,jibun_address,road_address
810,정남 공공하수처리시설 풋살구장,정남 공공하수처리시설,풋살경기장,N,6:00,22:00,6:00,22:00,N,,750,,,,,경기도 화성시 정남면 발산리 50,맑은물사업소,,37.168255,126.993366,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 정남면 발산리 50,경기도 화성시 정남면 가장로 71-22
811,전곡해양일반산업(3호 공원) 풋살구장,전곡해양일반산업(3호 공원),풋살경기장,N,6:00,22:00,6:00,22:00,N,,924,,,,,경기도 화성시 서신면 전곡리 1112,화성도시공사,,37.184419,126.676674,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 서신면 전곡리 1112,경기도 화성시 서신면 전곡산단10길 16
812,장안2첨단산업단지 공원(1호) 풋살구장,장안2첨단산업단지 공원(1호),풋살경기장,N,6:00,22:00,6:00,22:00,N,,270,,,,,경기도 화성시 장안면 수촌리 1466,화성도시공사,,37.109873,126.847772,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 장안면 수촌리 1466-3,경기도 화성시 장안면 장안공단2길 66-9
813,안녕동 풋살구장 풋살구장,안녕동 풋살구장,풋살경기장,N,6:00,22:00,6:00,22:00,N,,445,,,,,경기도 화성시 안녕동 71-41,화성도시공사,,37.201129,127.021655,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 안녕동 71-41,경기도 화성시 효행로 808-56
814,인곡1저류지 축구장,인곡1저류지,축구장,N,6:00,22:00,6:00,22:00,Y,,600,,,,,경기도 화성시 능동 1106,화성도시공사,,37.21408,127.054094,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 능동 1106,경기도 화성시 효행로 1162-14
815,예당 임시체육시설 테니스장,예당 임시체육시설,테니스장,N,6:00,22:00,6:00,22:00,Y,,1800,,,,,경기도 화성시 석우동 58,화성도시공사,,37.206432,127.077273,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 석우동 58,경기도 화성시 노작로 226-7
816,동학산공원(14호) 테니스장,동학산공원(14호),테니스장,N,6:00,22:00,6:00,22:00,Y,,5600,,,,,경기도 화성시 석우동 4,화성도시공사,,37.224136,127.075796,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 석우동 10-5,경기도 화성시 동학산1길 9-2
817,서신생활체육시설 테니스장,서신생활체육시설,테니스장,N,6:00,22:00,6:00,22:00,Y,,826,,,,,경기도 화성시 서신면 매화리 276-3,서신면,,37.166476,126.709098,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 서신면 매화리 277,경기도 화성시 서신면 궁평항로 1702
818,사강리 동네체육시설 테니스장,사강리 동네체육시설,테니스장,N,6:00,22:00,6:00,22:00,Y,,240,,,,,"경기도 화성시 사강리 365-5, -10",송산면,,37.169355,126.884568,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 팔탄면 율암리 산 43-2,경기도 화성시 팔탄면 밤뒤길42번길 27
819,동탄센트럴파크 테니스장,동탄센트럴파크,테니스장,N,6:00,22:00,6:00,22:00,Y,,6150,,,,,경기도 화성시 반송동59,화성도시공사,,37.20564,127.063584,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 반송동 59,경기도 화성시 동탄공원로2길 22
820,한화바이오밸리 테니스장,한화바이오밸리,테니스장,N,6:00,22:00,6:00,22:00,Y,,600,,,,,경기도 화성시 마도면 청원리 1512,화성시,,37.169738,126.771096,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 마도면 청원리 1512,경기도 화성시 마도면 청원산단5길 27
821,남양 테니스장 테니스장,남양 테니스장,테니스장,N,6:00,22:00,6:00,22:00,Y,,1024,,,,,경기도 화성시 남양읍 남양리 1383-4,화성도시공사,,37.21353,126.827947,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 남양읍 남양리 2237,경기도 화성시 남양읍 남양성지로 232
822,화성시청 테니스장,화성시청,테니스장,N,6:00,22:00,6:00,22:00,Y,,153,,,,,경기도 화성시 남양리 2000,화성시청,,37.169355,126.884568,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 팔탄면 율암리 산 43-2,경기도 화성시 팔탄면 밤뒤길42번길 27
823,해피트리공원 테니스장,해피트리공원,테니스장,N,6:00,22:00,6:00,22:00,Y,,695,,,,,경기도 화성시 기안동917,화성도시공사,,37.222919,126.979018,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 기안동 917,경기도 화성시 기배로43번길 7
824,야생초공원 테니스장,야생초공원,테니스장,N,6:00,22:00,6:00,22:00,Y,,6336,,,,,경기도 화성시 기안동896,화성도시공사,,37.220302,126.989025,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 기안동 896,경기도 화성시 융건로 105
825,동탄2 제3호 체육공원 축구장,동탄2 제3호 체육공원,축구장,N,6:00,22:00,6:00,22:00,Y,,320,,,,,경기도 화성시 동탄면 장지리 산15,화성도시공사,,37.159771,127.111289,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 장지동 974,경기도 화성시 동탄대로4가길 20
826,동탄2 제1호 체육공원 축구장,동탄2 제1호 체육공원,축구장,N,6:00,22:00,6:00,22:00,Y,,544,,,,,경기도 화성시 영천동 670-2,화성도시공사,,37.205884,127.106886,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 영천동 670-2,경기도 화성시 동탄순환대로29길 38
827,동탄 수질복원센터 축구장,동탄 수질복원센터,축구장,N,6:00,22:00,6:00,22:00,Y,,380,,,,,경기도 화성시 동탄면 방교리 795,화성도시공사,,37.176876,127.086562,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 방교동 795,경기도 화성시 신촌인수물길 60
828,도원체육공원 축구장,도원체육공원,축구장,N,6:00,22:00,6:00,22:00,Y,,446,,,,,경기도 화성시 향남읍행정리478,화성도시공사,,37.13263,126.928077,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 향남읍 행정리 478,경기도 화성시 향남읍 행정동로 96
829,다람산근린공원 축구장,다람산근린공원,축구장,N,6:00,22:00,6:00,22:00,Y,,1400,,,,,경기도 화성시 진안동 588일원,화성도시공사,,37.216335,127.033076,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 진안동 141,경기도 화성시 병점중앙로211번길 14-1
830,도원체육공원 테니스장,도원체육공원,테니스장,N,6:00,22:00,6:00,22:00,Y,,550,,,,,경기도 화성시 향남읍 행정리 478,화성도시공사,,37.13263,126.928077,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 향남읍 행정리 478,경기도 화성시 향남읍 행정동로 96
831,진안공공공지 테니스장,진안공공공지,테니스장,N,6:00,22:00,6:00,22:00,Y,,360,,,,,경기도 화성시 진안동933,화성도시공사,,37.218146,127.032016,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 진안동 933,경기도 화성시 병점중앙로 214-52
832,장안남산체육공원 테니스장,장안남산체육공원,테니스장,N,6:00,22:00,6:00,22:00,Y,,512,,,,,경기도 화성시 장안면 사랑리 2-4,화성도시공사,,37.077959,126.834264,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 장안면 사랑리 689,경기도 화성시 장안면 갱골길 49
833,조암 공공하수처리장 테니스장,조암 공공하수처리장,테니스장,N,6:00,22:00,6:00,22:00,Y,,666,,,,,경기도 화성시 우정읍 화산리 194,화성엔바이로,,37.07636,126.791452,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 우정읍 화산리 194,경기도 화성시 우정읍 버들로191번길 71-15
834,동탄2 제1호 체육공원 테니스장,동탄2 제1호 체육공원,테니스장,N,6:00,22:00,6:00,22:00,Y,,292,,,,,경기도 화성시 영천동 670-2,화성도시공사,,37.205884,127.106886,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 영천동 670-2,경기도 화성시 동탄순환대로29길 38
835,장안2첨단산업단지 공원(2호) 축구장,장안2첨단산업단지 공원(2호),축구장,N,6:00,22:00,6:00,22:00,Y,,1069,,,,,경기도 화성시 장안면 수촌리 1470-1,화성도시공사,,37.104729,126.848828,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 장안면 수촌리 1470-1,경기도 화성시 장안면 장안공단2길 26-17
836,매송체육공원 축구장,매송체육공원,축구장,N,6:00,22:00,6:00,22:00,Y,,380,,,,,경기도 화성시 매송면 원평리 50-3,화성도시공사,,37.248637,126.929109,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 매송면 원평리 579,경기도 화성시 매송면 화성로 2407-14
837,매송안보테마공원 축구장,매송안보테마공원,축구장,N,6:00,22:00,6:00,22:00,Y,,180,,,,,경기도 화성시 매송면 원평리,화성도시공사,,37.246585,126.924325,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 매송면 원평리 158-52,경기도 화성시 매송면 매봉로 40
838,마도근린공원 축구장,마도근린공원,축구장,N,6:00,22:00,6:00,22:00,Y,,14350,,,,,경기도 화성시 마도면쌍송리673,화성도시공사,,37.18162,126.79006,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 마도면 쌍송리 673,경기도 화성시 마도면 마도공단로4길 26
839,동학산체육공원(11호) 축구장,동학산체육공원(11호),축구장,N,6:00,22:00,6:00,22:00,Y,,7140,,,,,경기도 화성시 석우동 29-3,화성도시공사,,37.220787,127.078529,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 석우동 29-3,경기도 화성시 삼성1로 196
840,동학산공원(14호) 축구장,동학산공원(14호),축구장,N,6:00,22:00,6:00,22:00,Y,,950,,,,,경기도 화성시 석우동 4,화성도시공사,,37.224136,127.075796,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 석우동 10-5,경기도 화성시 동학산1길 9-2
841,동탄센트럴파크 축구장,동탄센트럴파크,축구장,N,6:00,22:00,6:00,22:00,Y,,15547,,,,,경기도 화성시 반송동59,화성도시공사,,37.20564,127.063584,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 반송동 59,경기도 화성시 동탄공원로2길 22
842,동탄2 제8호 근린공원 축구장,동탄2 제8호 근린공원,축구장,N,6:00,22:00,6:00,22:00,Y,,3200,,,,,경기도 화성시 청계동 527,화성도시공사,,37.200171,127.106919,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 청계동 527,경기도 화성시 동탄대로시범길 199
843,비봉인공습지 축구장,비봉인공습지,축구장,N,6:00,22:00,6:00,22:00,Y,,390,,,,,경기도 화성시 유포리인공습지,화성도시공사,,37.169355,126.884568,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 팔탄면 율암리 산 43-2,경기도 화성시 팔탄면 밤뒤길42번길 27
844,제24호 근린공원 복합운동장,축구장,축구장,N,6:00,22:00,6:00,22:00,N,,,,,,,경기도 화성시 방교동 861,화성도시공사,,37.168066,127.090474,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 방교동 861,경기도 화성시 신촌서5길 37
845,제24호 근린공원 생활체육마당,배드민턴장,배드맨턴장,N,6:00,22:00,6:00,22:00,N,,,,,,,경기도 화성시 방교동 861,화성도시공사,,37.168066,127.090474,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 방교동 861,경기도 화성시 신촌서5길 37
846,제24호 근린공원 생활체육마당,농구장,농구장,N,6:00,22:00,6:00,22:00,N,,,,,,,경기도 화성시 방교동 861,화성도시공사,,37.168066,127.090474,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 방교동 861,경기도 화성시 신촌서5길 37
847,제24호 근린공원 생활체육마당,풋살장,풋살경기장,N,6:00,22:00,6:00,22:00,N,,,,,,,경기도 화성시 방교동 861,화성도시공사,,37.168066,127.090474,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 방교동 861,경기도 화성시 신촌서5길 37
848,송산체육시설 축구장,송산체육시설,축구장,N,6:00,22:00,6:00,22:00,Y,,260,,,,,경기도 화성시 송산면 삼존리 124,화성도시공사,,37.218908,126.731529,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 송산면 삼존리 1286,경기도 화성시 송산면 공룡로 36
849,용수교 둔치 축구장,용수교 둔치,축구장,N,6:00,22:00,6:00,22:00,N,,340,,,,,경기도 화성시 정남면 발산리 15,화성도시공사,,37.168635,126.994656,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 정남면 발산리 15,경기도 화성시 정남면 가장로 71-22
850,예당 임시체육시설 축구장,예당 임시체육시설,축구장,N,6:00,22:00,6:00,22:00,N,,530,,,,,경기도 화성시 석우동 58,동탄1동,,37.206432,127.077273,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 석우동 58,경기도 화성시 노작로 226-7
851,쌍봉산근린공원 축구장,쌍봉산근린공원,축구장,N,6:00,22:00,6:00,22:00,Y,,1044,,,,,경기도 화성시 우정읍 조암리 산28-2일원,화성도시공사,,37.089404,126.819781,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 우정읍 조암리 산 28-2,경기도 화성시 우정읍 장안로 19
852,제24호 근린공원 복합운동장,농구장,농구장,N,6:00,22:00,6:00,22:00,N,,,,,,,경기도 화성시 방교동 861,화성도시공사,,37.168066,127.090474,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 방교동 861,경기도 화성시 신촌서5길 37
853,동탄2 제3호 체육공원(장지체육공원) 족구장,동탄2 제3호 체육공원(장지체육공원),족구장,N,6:00,22:00,6:00,22:00,N,,783,,,,,경기도 화성시 장지동 산15,화성도시공사,,37.159771,127.111289,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 장지동 974,경기도 화성시 동탄대로4가길 20
854,동탄2 제3호 체육공원(장지체육공원) 축구장,동탄2 제3호 체육공원(장지체육공원),축구장,N,6:00,22:00,6:00,22:00,Y,,3750,,,,,경기도 화성시 장지동 산15,화성도시공사,,37.159771,127.111289,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 장지동 974,경기도 화성시 동탄대로4가길 20
855,동탄2 크린에너지센터 배드민턴장,동탄2 크린에너지센터,배드맨턴장,N,6:00,22:00,6:00,22:00,Y,,1216,,,,,경기도 화성시 동탄대로9길 76,화성도시공사,,37.175346,127.097403,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 송동 681-244,경기도 화성시 동탄대로9길 76
856,송방공원 농구장,송방공원,농구장,N,6:00,22:00,6:00,22:00,N,,190,,,,,경기도 화성시 방교동 861,화성도시공사,,37.168066,127.090474,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 방교동 861,경기도 화성시 신촌서5길 37
857,방교공원(근린11호) 배드민턴장,방교공원,배드맨턴장,N,6:00,22:00,6:00,22:00,N,,567,,,,,경기도 화성시 방교동 861,화성도시공사,,37.168066,127.090474,2020-05-24,5530000,경기도 화성시,경기도,화성시,경기도 화성시 방교동 861,경기도 화성시 신촌서5길 37
